Prscrbr_NPI,Prscrbr_Type,Gnrc_Name,Tot_Clms,Tot_30day_Fills,Tot_Day_Suply,Tot_Drug_Cst,Tot_Benes,Drug_Category,Year,Brnd_Name
1598771214,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,50,50.0,1141,2304.45,39.0,Opioid,2015,
1598771214,Orthopedic Surgery,Tizanidine Hcl,97,97.0,1959,2677.55,63.0,Muscle Relaxant,2015,
1598771214,Orthopedic Surgery,Tramadol Hcl,195,196.2,3667,761.57,120.0,Opioid,2015,
1598771214,Orthopedic Surgery,Diclofenac Sodium,133,134.4,2575,10326.67,72.0,NSAID,2015,
1598780025,Orthopedic Surgery,Gabapentin,13,15.5,465,324.14,,Gabapentinoid,2015,
1598780025,Orthopedic Surgery,Hydrocodone/Acetaminophen,36,36.0,891,1316.38,20.0,Opioid,2015,
1598780025,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,35,35.0,816,1321.99,15.0,Opioid,2015,
1598780025,Orthopedic Surgery,Tramadol Hcl,25,25.1,509,189.41,13.0,Opioid,2015,
1598785636,Orthopedic Surgery,Gabapentin,36,38.3,1073,387.11,17.0,Gabapentinoid,2015,
1598785636,Orthopedic Surgery,Hydrocodone/Acetaminophen,44,44.0,365,572.99,28.0,Opioid,2015,
1598785636,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,39,39.0,313,1204.95,29.0,Opioid,2015,
1598788655,Neurosurgery,Baclofen,14,14.0,260,126.97,,Muscle Relaxant,2015,
1598788655,Neurosurgery,Celecoxib,40,40.0,1170,3547.33,15.0,NSAID,2015,
1598788655,Neurosurgery,Cyclobenzaprine Hcl,18,18.5,265,149.38,13.0,Muscle Relaxant,2015,
1598788655,Neurosurgery,Etodolac,33,33.0,887,1462.52,21.0,NSAID,2015,
1598788655,Neurosurgery,Gabapentin,145,152.1,4427,1286.35,56.0,Gabapentinoid,2015,
1598788655,Neurosurgery,Hydrocodone/Acetaminophen,107,107.0,1044,1243.13,64.0,Opioid,2015,
1598788655,Neurosurgery,Pregabalin,21,25.0,745,7715.58,,Gabapentinoid,2015,
1598788655,Neurosurgery,Meloxicam,99,103.0,3065,342.36,47.0,NSAID,2015,
1598788655,Neurosurgery,Methocarbamol,53,53.0,756,638.24,29.0,Muscle Relaxant,2015,
1598788655,Neurosurgery,Oxaprozin,32,32.0,922,3640.25,17.0,NSAID,2015,
1598788655,Neurosurgery,Oxycodone Hcl,11,11.0,118,149.45,,Opioid,2015,
1598788655,Neurosurgery,Oxycodone Hcl/Acetaminophen,68,68.0,566,1724.0,50.0,Opioid,2015,
1598788655,Neurosurgery,Tizanidine Hcl,71,71.0,1027,954.82,37.0,Muscle Relaxant,2015,
1598788655,Neurosurgery,Tramadol Hcl,67,67.0,643,253.44,43.0,Opioid,2015,
1598788655,Neurosurgery,Diclofenac Sodium,29,33.1,807,4013.61,21.0,NSAID,2015,
1598803462,Orthopedic Surgery,Celecoxib,49,49.0,1470,5204.74,20.0,NSAID,2015,
1598803462,Orthopedic Surgery,Cyclobenzaprine Hcl,21,21.0,513,204.7,,Muscle Relaxant,2015,
1598803462,Orthopedic Surgery,Gabapentin,36,44.0,1320,339.6,18.0,Gabapentinoid,2015,
1598803462,Orthopedic Surgery,Hydrocodone/Acetaminophen,242,242.0,5325,4902.29,109.0,Opioid,2015,
1598803462,Orthopedic Surgery,Pregabalin,50,51.0,1480,14881.52,18.0,Gabapentinoid,2015,
1598803462,Orthopedic Surgery,Meloxicam,92,96.0,2825,521.95,30.0,NSAID,2015,
1598803462,Orthopedic Surgery,Methocarbamol,32,32.0,730,475.47,11.0,Muscle Relaxant,2015,
1598803462,Orthopedic Surgery,Oxycodone Hcl,11,11.0,247,222.87,,Opioid,2015,
1598803462,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,130,130.0,2733,4731.47,59.0,Opioid,2015,
1598803462,Orthopedic Surgery,Tramadol Hcl,99,99.0,1726,377.85,49.0,Opioid,2015,
1598818189,Neurosurgery,Hydrocodone/Acetaminophen,21,21.0,230,867.91,14.0,Opioid,2015,
1598818189,Neurosurgery,Oxycodone Hcl/Acetaminophen,25,25.1,314,1639.84,14.0,Opioid,2015,
1598822835,Neurosurgery,Acetaminophen With Codeine,13,13.0,117,198.94,,Opioid,2015,
1598822835,Neurosurgery,Carisoprodol,46,46.0,479,274.8,11.0,Muscle Relaxant,2015,
1598822835,Neurosurgery,Cyclobenzaprine Hcl,21,21.0,210,121.89,,Muscle Relaxant,2015,
1598822835,Neurosurgery,Diclofenac Sodium,51,51.0,1486,789.33,23.0,NSAID,2015,
1598822835,Neurosurgery,Gabapentin,16,16.0,480,169.01,,Gabapentinoid,2015,
1598822835,Neurosurgery,Hydrocodone/Acetaminophen,149,149.3,2089,4827.77,107.0,Opioid,2015,
1598822835,Neurosurgery,Oxycodone Hcl,37,37.0,553,1224.36,23.0,Opioid,2015,
1598822835,Neurosurgery,Oxycodone Hcl/Acetaminophen,72,72.0,1055,7551.64,56.0,Opioid,2015,
1598822835,Neurosurgery,Tizanidine Hcl,124,126.0,1317,1316.28,60.0,Muscle Relaxant,2015,
1598921447,Orthopedic Surgery,Celecoxib,13,13.0,390,1152.95,,NSAID,2015,
1598921447,Orthopedic Surgery,Cyclobenzaprine Hcl,17,17.0,482,93.29,11.0,Muscle Relaxant,2015,
1598921447,Orthopedic Surgery,Gabapentin,147,156.0,4680,723.23,50.0,Gabapentinoid,2015,
1598921447,Orthopedic Surgery,Hydrocodone/Acetaminophen,59,59.0,683,1083.89,43.0,Opioid,2015,
1598921447,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,47,47.0,600,2283.34,32.0,Opioid,2015,
1598921447,Orthopedic Surgery,Tramadol Hcl,17,17.0,211,89.15,12.0,Opioid,2015,
1598923906,Orthopedic Surgery,Cyclobenzaprine Hcl,25,25.0,354,298.81,21.0,Muscle Relaxant,2015,
1598923906,Orthopedic Surgery,Gabapentin,160,172.8,5170,1439.26,60.0,Gabapentinoid,2015,
1598923906,Orthopedic Surgery,Hydrocodone/Acetaminophen,62,62.3,583,580.86,40.0,Opioid,2015,
1598923906,Orthopedic Surgery,Meloxicam,30,32.3,787,137.7,18.0,NSAID,2015,
1598923906,Orthopedic Surgery,Naproxen,14,14.0,420,96.43,,NSAID,2015,
1598923906,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,30,30.0,251,408.44,18.0,Opioid,2015,
1598923906,Orthopedic Surgery,Tramadol Hcl,95,95.0,1037,426.26,67.0,Opioid,2015,
1598932162,Neurosurgery,Cyclobenzaprine Hcl,21,21.0,349,205.75,21.0,Muscle Relaxant,2015,
1598932162,Neurosurgery,Meloxicam,71,92.8,2605,331.07,54.0,NSAID,2015,
1598932162,Neurosurgery,Oxycodone Hcl/Acetaminophen,35,35.0,611,786.08,26.0,Opioid,2015,
1598932162,Neurosurgery,Tizanidine Hcl,28,31.7,906,389.96,25.0,Muscle Relaxant,2015,
1598932162,Neurosurgery,Tramadol Hcl,36,36.0,664,236.07,31.0,Opioid,2015,
1598933301,Neurosurgery,Hydrocodone/Acetaminophen,16,16.0,97,212.65,13.0,Opioid,2015,
1598934903,Neurosurgery,Acetaminophen With Codeine,55,55.0,765,575.28,44.0,Opioid,2015,
1598934903,Neurosurgery,Hydrocodone/Acetaminophen,102,102.0,1552,1683.81,54.0,Opioid,2015,
1598934903,Neurosurgery,Ibuprofen,22,22.0,600,178.89,20.0,NSAID,2015,
1598934903,Neurosurgery,Meloxicam,15,15.0,450,56.87,12.0,NSAID,2015,
1598934903,Neurosurgery,Tramadol Hcl,41,41.0,732,247.77,35.0,Opioid,2015,
1598940686,Neurosurgery,Baclofen,11,11.0,320,184.75,,Muscle Relaxant,2015,
1598940686,Neurosurgery,Gabapentin,156,162.0,4730,1150.28,73.0,Gabapentinoid,2015,
1598940686,Neurosurgery,Hydrocodone/Acetaminophen,101,101.0,1014,866.73,81.0,Opioid,2015,
1598940686,Neurosurgery,Meloxicam,18,18.0,342,63.02,17.0,NSAID,2015,
1598940686,Neurosurgery,Tramadol Hcl,68,68.0,1006,232.24,57.0,Opioid,2015,
1598940686,Neurosurgery,Diclofenac Sodium,19,19.0,364,895.91,13.0,NSAID,2015,
1598942609,Neurosurgery,Gabapentin,91,109.6,3234,1157.44,37.0,Gabapentinoid,2015,
1598942609,Neurosurgery,Hydrocodone/Acetaminophen,105,105.0,1914,3083.78,81.0,Opioid,2015,
1598942609,Neurosurgery,Methocarbamol,20,22.0,648,558.59,,Muscle Relaxant,2015,
1598942609,Neurosurgery,Tramadol Hcl,21,21.0,331,119.16,17.0,Opioid,2015,
1598962094,Neurosurgery,Gabapentin,12,12.0,337,176.86,,Gabapentinoid,2015,
