Prscrbr_NPI,Prscrbr_Type,Gnrc_Name,Tot_Clms,Tot_30day_Fills,Tot_Day_Suply,Tot_Drug_Cst,Tot_Benes,Drug_Category,Year
1194721308,Neurosurgery,Hydrocodone/Acetaminophen,40,41.0,572,901.52,32.0,Opioid,2015
1194721308,Neurosurgery,Meloxicam,71,78.0,2340,495.34,28.0,NSAID,2015
1194726216,Neurosurgery,Gabapentin,35,36.0,1040,656.93,17.0,Gabapentinoid,2015
1194726216,Neurosurgery,Hydrocodone/Acetaminophen,67,67.0,693,1211.21,44.0,Opioid,2015
1194726216,Neurosurgery,Methocarbamol,25,25.0,569,343.2,16.0,Muscle Relaxant,2015
1194726216,Neurosurgery,Oxycodone Hcl/Acetaminophen,85,85.0,805,3615.1,40.0,Opioid,2015
1194726216,Neurosurgery,Tramadol Hcl,15,15.0,174,78.83,12.0,Opioid,2015
1194727578,Orthopedic Surgery,Diclofenac Sodium,32,33.5,1005,458.75,15.0,NSAID,2015
1194727578,Orthopedic Surgery,Methocarbamol,23,23.0,559,293.98,,Muscle Relaxant,2015
1194727578,Orthopedic Surgery,Oxycodone Hcl,33,34.5,545,510.42,,Opioid,2015
1194727578,Orthopedic Surgery,Tramadol Hcl,41,42.5,1072,258.73,19.0,Opioid,2015
1194728154,Orthopedic Surgery,Acetaminophen With Codeine,70,70.0,543,623.54,22.0,Opioid,2015
1194728154,Orthopedic Surgery,Gabapentin,52,55.2,1645,388.15,30.0,Gabapentinoid,2015
1194728154,Orthopedic Surgery,Hydrocodone/Acetaminophen,30,32.0,387,483.3,17.0,Opioid,2015
1194728154,Orthopedic Surgery,Methocarbamol,11,11.0,122,70.95,,Muscle Relaxant,2015
1194728154,Orthopedic Surgery,Tizanidine Hcl,18,18.3,240,496.52,,Muscle Relaxant,2015
1194728154,Orthopedic Surgery,Tramadol Hcl,69,69.0,473,262.94,31.0,Opioid,2015
1194731240,Neurosurgery,Hydrocodone/Acetaminophen,44,44.0,771,956.14,25.0,Opioid,2015
1194731240,Neurosurgery,Oxycodone Hcl,11,11.0,156,243.44,,Opioid,2015
1194731240,Neurosurgery,Oxycodone Hcl/Acetaminophen,36,36.0,620,2134.12,19.0,Opioid,2015
1194737320,Orthopedic Surgery,Acetaminophen With Codeine,19,19.0,133,166.95,15.0,Opioid,2015
1194737320,Orthopedic Surgery,Hydrocodone/Acetaminophen,72,72.0,786,1043.04,58.0,Opioid,2015
1194737320,Orthopedic Surgery,Ibuprofen,18,18.0,349,97.17,11.0,NSAID,2015
1194737320,Orthopedic Surgery,Tramadol Hcl,80,80.0,838,546.28,42.0,Opioid,2015
1194737726,Neurosurgery,Baclofen,60,69.0,2060,1259.61,11.0,Muscle Relaxant,2015
1194737726,Neurosurgery,Celecoxib,16,18.0,540,2276.96,,NSAID,2015
1194737726,Neurosurgery,Cyclobenzaprine Hcl,19,19.0,354,108.76,11.0,Muscle Relaxant,2015
1194737726,Neurosurgery,Diclofenac Sodium,89,102.0,3060,1729.59,28.0,NSAID,2015
1194737726,Neurosurgery,Gabapentin,77,107.0,3195,1316.47,37.0,Gabapentinoid,2015
1194737726,Neurosurgery,Hydrocodone/Acetaminophen,87,87.0,1375,1222.66,67.0,Opioid,2015
1194737726,Neurosurgery,Meloxicam,15,15.0,450,110.25,,NSAID,2015
1194737726,Neurosurgery,Metaxalone,29,29.3,385,3530.1,15.0,Muscle Relaxant,2015
1194737726,Neurosurgery,Oxycodone Hcl,34,34.0,293,598.67,31.0,Opioid,2015
1194737726,Neurosurgery,Oxycodone Hcl/Acetaminophen,180,180.0,1189,3558.57,166.0,Opioid,2015
1194737726,Neurosurgery,Tizanidine Hcl,38,42.0,836,778.76,26.0,Muscle Relaxant,2015
1194737726,Neurosurgery,Tramadol Hcl,96,98.0,1471,500.11,49.0,Opioid,2015
1194743732,Neurosurgery,Hydrocodone/Acetaminophen,11,11.0,97,327.18,,Opioid,2015
1194743732,Neurosurgery,Oxycodone Hcl/Acetaminophen,50,50.0,283,781.14,22.0,Opioid,2015
1194743773,Neurosurgery,Acetaminophen With Codeine,17,17.0,107,142.63,14.0,Opioid,2015
1194743773,Neurosurgery,Carisoprodol,12,12.0,155,146.15,,Muscle Relaxant,2015
1194743773,Neurosurgery,Gabapentin,29,36.6,1062,400.42,13.0,Gabapentinoid,2015
1194743773,Neurosurgery,Hydrocodone/Acetaminophen,26,26.0,178,362.79,22.0,Opioid,2015
1194758508,Neurosurgery,Cyclobenzaprine Hcl,14,14.0,308,580.35,,Muscle Relaxant,2015
1194758508,Neurosurgery,Oxycodone Hcl,57,57.3,991,2046.72,25.0,Opioid,2015
1194759670,Orthopedic Surgery,Diclofenac Sodium,21,21.0,630,275.71,15.0,NSAID,2015
1194759670,Orthopedic Surgery,Gabapentin,30,33.2,893,286.03,18.0,Gabapentinoid,2015
1194759670,Orthopedic Surgery,Hydromorphone Hcl,12,12.0,122,113.53,,Opioid,2015
1194759670,Orthopedic Surgery,Meloxicam,22,23.0,690,69.24,15.0,NSAID,2015
1194759670,Orthopedic Surgery,Oxycodone Hcl,22,22.0,203,356.77,17.0,Opioid,2015
1194759670,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,11,11.0,154,178.9,,Opioid,2015
1194761403,Neurosurgery,Hydrocodone/Acetaminophen,57,57.0,808,1382.44,29.0,Opioid,2015
1194761403,Neurosurgery,Oxycodone Hcl,11,11.0,177,329.15,,Opioid,2015
1194761403,Neurosurgery,Oxycodone Hcl/Acetaminophen,46,46.5,702,3188.51,15.0,Opioid,2015
1194761791,Neurosurgery,Gabapentin,45,45.0,1140,370.69,19.0,Gabapentinoid,2015
1194761791,Neurosurgery,Hydrocodone/Acetaminophen,111,111.0,843,1198.21,79.0,Opioid,2015
1194761791,Neurosurgery,Nabumetone,32,32.0,950,639.56,20.0,NSAID,2015
1194761791,Neurosurgery,Naproxen,14,14.0,420,58.17,,NSAID,2015
1194761791,Neurosurgery,Oxycodone Hcl/Acetaminophen,39,39.0,304,854.06,26.0,Opioid,2015
1194761791,Neurosurgery,Tramadol Hcl,19,19.0,169,76.32,14.0,Opioid,2015
1194766386,Neurosurgery,Oxycodone Hcl/Acetaminophen,15,15.0,123,210.4,13.0,Opioid,2015
1194769604,Neurosurgery,Gabapentin,24,33.0,990,774.93,,Gabapentinoid,2015
1194769604,Neurosurgery,Hydrocodone/Acetaminophen,42,42.0,439,1186.76,36.0,Opioid,2015
1194769604,Neurosurgery,Oxycodone Hcl/Acetaminophen,24,24.0,326,1839.89,19.0,Opioid,2015
1194773911,Orthopedic Surgery,Gabapentin,33,45.5,1365,374.8,11.0,Gabapentinoid,2015
1194773911,Orthopedic Surgery,Hydrocodone/Acetaminophen,24,24.0,616,590.84,12.0,Opioid,2015
1194778290,Neurosurgery,Cyclobenzaprine Hcl,12,14.0,333,401.18,,Muscle Relaxant,2015
1194778290,Neurosurgery,Gabapentin,20,25.0,750,372.79,,Gabapentinoid,2015
1194778290,Neurosurgery,Hydrocodone/Acetaminophen,65,65.0,917,1572.18,37.0,Opioid,2015
1194778290,Neurosurgery,Tramadol Hcl,16,16.0,475,103.34,,Opioid,2015
1194786418,Orthopedic Surgery,Gabapentin,12,12.0,360,91.96,,Gabapentinoid,2015
1194786418,Orthopedic Surgery,Hydrocodone/Acetaminophen,25,25.0,496,630.07,16.0,Opioid,2015
1194786418,Orthopedic Surgery,Tramadol Hcl,18,18.0,305,75.8,,Opioid,2015
1194787176,Orthopedic Surgery,Carisoprodol,15,15.0,280,187.65,,Muscle Relaxant,2015
1194787176,Orthopedic Surgery,Cyclobenzaprine Hcl,15,15.0,266,325.85,14.0,Muscle Relaxant,2015
1194787176,Orthopedic Surgery,Etodolac,19,20.0,600,788.92,11.0,NSAID,2015
1194787176,Orthopedic Surgery,Gabapentin,39,45.0,1300,369.63,22.0,Gabapentinoid,2015
1194787176,Orthopedic Surgery,Hydrocodone/Acetaminophen,78,78.3,1008,1227.65,62.0,Opioid,2015
1194787176,Orthopedic Surgery,Meloxicam,26,29.0,870,112.44,18.0,NSAID,2015
1194787176,Orthopedic Surgery,Oxycodone Hcl,35,35.3,470,623.14,27.0,Opioid,2015
1194787176,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,26,27.0,396,869.31,23.0,Opioid,2015
1194787176,Orthopedic Surgery,Tizanidine Hcl,23,23.0,464,433.39,21.0,Muscle Relaxant,2015
1194787176,Orthopedic Surgery,Tramadol Hcl,50,50.0,718,228.22,29.0,Opioid,2015
1194792317,Neurosurgery,Gabapentin,77,95.3,2833,583.97,30.0,Gabapentinoid,2015
1194792317,Neurosurgery,Hydrocodone/Acetaminophen,120,120.0,2309,3905.25,88.0,Opioid,2015
1194792317,Neurosurgery,Oxycodone Hcl/Acetaminophen,15,15.0,222,680.21,,Opioid,2015
1194792317,Neurosurgery,Tramadol Hcl,58,58.0,711,344.72,34.0,Opioid,2015
1194797357,Orthopedic Surgery,Cyclobenzaprine Hcl,19,21.0,630,94.87,,Muscle Relaxant,2015
1194797357,Orthopedic Surgery,Gabapentin,61,69.0,2038,1162.82,,Gabapentinoid,2015
1194797357,Orthopedic Surgery,Hydrocodone/Acetaminophen,120,122.0,3555,5841.39,23.0,Opioid,2015
1194797357,Orthopedic Surgery,Meloxicam,44,46.0,1380,196.54,15.0,NSAID,2015
1194797357,Orthopedic Surgery,Naproxen,26,26.0,744,172.74,,NSAID,2015
1194797357,Orthopedic Surgery,Oxycodone Hcl,13,13.0,347,820.64,,Opioid,2015
1194797357,Orthopedic Surgery,Tramadol Hcl,31,31.0,930,223.79,,Opioid,2015
1194799056,Neurosurgery,Carisoprodol,36,36.0,1080,443.35,,Muscle Relaxant,2015
1194799056,Neurosurgery,Gabapentin,75,99.1,2973,1257.23,25.0,Gabapentinoid,2015
1194799056,Neurosurgery,Hydrocodone/Acetaminophen,105,111.1,3186,4190.56,41.0,Opioid,2015
1194799056,Neurosurgery,Meloxicam,18,28.0,840,74.48,,NSAID,2015
1194799056,Neurosurgery,Naproxen,14,18.0,540,57.69,,NSAID,2015
1194799056,Neurosurgery,Oxycodone Hcl/Acetaminophen,43,43.0,1193,5218.24,15.0,Opioid,2015
1194799056,Neurosurgery,Tizanidine Hcl,48,50.0,1490,1151.33,24.0,Muscle Relaxant,2015
1194799056,Neurosurgery,Tramadol Hcl,32,38.0,1125,529.22,11.0,Opioid,2015
1194834168,Orthopedic Surgery,Gabapentin,24,30.0,900,662.14,,Gabapentinoid,2015
1194834168,Orthopedic Surgery,Hydrocodone/Acetaminophen,24,24.0,650,1136.7,11.0,Opioid,2015
1194834168,Orthopedic Surgery,Oxycodone Hcl,58,58.0,1347,2199.46,28.0,Opioid,2015
1194834168,Orthopedic Surgery,Tramadol Hcl,22,22.7,647,100.12,,Opioid,2015
1194846097,Orthopedic Surgery,Acetaminophen With Codeine,24,24.0,188,165.84,17.0,Opioid,2015
1194846097,Orthopedic Surgery,Cyclobenzaprine Hcl,59,59.0,715,1011.85,43.0,Muscle Relaxant,2015
1194846097,Orthopedic Surgery,Diclofenac Sodium,14,18.0,540,346.71,,NSAID,2015
1194846097,Orthopedic Surgery,Gabapentin,157,164.3,4869,1275.86,72.0,Gabapentinoid,2015
1194846097,Orthopedic Surgery,Hydrocodone/Acetaminophen,238,238.0,2226,2999.93,151.0,Opioid,2015
1194846097,Orthopedic Surgery,Meloxicam,140,145.5,4353,468.26,80.0,NSAID,2015
1194846097,Orthopedic Surgery,Oxycodone Hcl,92,92.0,845,1196.79,67.0,Opioid,2015
1194846097,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,183,183.0,1653,5917.99,89.0,Opioid,2015
1194846097,Orthopedic Surgery,Tizanidine Hcl,30,30.0,518,504.76,17.0,Muscle Relaxant,2015
1194846097,Orthopedic Surgery,Tramadol Hcl,291,291.0,2848,1180.9,130.0,Opioid,2015
1194883223,Orthopedic Surgery,Cyclobenzaprine Hcl,25,25.0,496,1245.8,23.0,Muscle Relaxant,2015
1194883223,Orthopedic Surgery,Oxycodone Hcl,64,64.0,793,1063.89,61.0,Opioid,2015
1194887760,Orthopedic Surgery,Gabapentin,26,27.5,775,376.43,,Gabapentinoid,2015
1194887760,Orthopedic Surgery,Hydrocodone/Acetaminophen,35,35.0,711,1333.96,17.0,Opioid,2015
1194887760,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,12,12.0,283,601.92,,Opioid,2015
1194887760,Orthopedic Surgery,Tramadol Hcl,18,18.3,373,132.05,,Opioid,2015
1194894709,Neurosurgery,Gabapentin,16,17.2,514,219.12,,Gabapentinoid,2015
1194894709,Neurosurgery,Tramadol Hcl,20,20.0,264,115.13,17.0,Opioid,2015
1194919340,Orthopedic Surgery,Diclofenac Sodium,19,19.0,385,355.3,12.0,NSAID,2015
1194919340,Orthopedic Surgery,Hydrocodone/Acetaminophen,30,30.0,443,2046.89,19.0,Opioid,2015
1194919340,Orthopedic Surgery,Meloxicam,12,18.0,525,54.51,,NSAID,2015
1194919340,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,57,57.0,813,1924.8,29.0,Opioid,2015
1194919340,Orthopedic Surgery,Tramadol Hcl,40,40.0,637,189.49,28.0,Opioid,2015
1194919340,Orthopedic Surgery,Diclofenac Sodium,11,11.0,239,554.93,,NSAID,2015
1194930453,Orthopedic Surgery,Acetaminophen With Codeine,24,24.0,304,492.85,14.0,Opioid,2015
1194930453,Orthopedic Surgery,Cyclobenzaprine Hcl,12,12.3,290,61.04,,Muscle Relaxant,2015
1194930453,Orthopedic Surgery,Gabapentin,37,43.8,1272,333.09,14.0,Gabapentinoid,2015
1194930453,Orthopedic Surgery,Hydrocodone/Acetaminophen,116,116.0,1255,3584.31,50.0,Opioid,2015
1194930453,Orthopedic Surgery,Meloxicam,76,140.0,4200,576.42,48.0,NSAID,2015
1194930453,Orthopedic Surgery,Methocarbamol,41,42.5,1245,734.42,25.0,Muscle Relaxant,2015
1194930453,Orthopedic Surgery,Tizanidine Hcl,18,18.0,385,350.56,,Muscle Relaxant,2015
1194930453,Orthopedic Surgery,Tramadol Hcl,54,54.0,699,474.89,29.0,Opioid,2015
1194930727,Neurosurgery,Gabapentin,25,28.3,822,279.62,13.0,Gabapentinoid,2015
1194930727,Neurosurgery,Hydrocodone/Acetaminophen,28,28.0,329,603.46,26.0,Opioid,2015
1194930727,Neurosurgery,Oxycodone Hcl/Acetaminophen,29,29.0,321,1458.15,18.0,Opioid,2015
1194932996,Neurosurgery,Gabapentin,14,14.0,344,152.31,,Gabapentinoid,2015
1194932996,Neurosurgery,Hydrocodone/Acetaminophen,20,20.0,85,197.72,20.0,Opioid,2015
1194942078,Orthopedic Surgery,Cyclobenzaprine Hcl,13,13.0,375,61.73,,Muscle Relaxant,2015
1194942078,Orthopedic Surgery,Gabapentin,41,45.0,1305,289.88,16.0,Gabapentinoid,2015
1194947879,Neurosurgery,Cyclobenzaprine Hcl,45,47.0,1360,819.12,31.0,Muscle Relaxant,2015
1194947879,Neurosurgery,Hydrocodone/Acetaminophen,129,129.0,1557,1930.02,62.0,Opioid,2015
1194949594,Neurosurgery,Gabapentin,38,38.0,1034,391.06,19.0,Gabapentinoid,2015
1194949594,Neurosurgery,Hydrocodone/Acetaminophen,42,42.0,577,1216.65,32.0,Opioid,2015
1194949594,Neurosurgery,Methocarbamol,22,22.0,346,296.32,17.0,Muscle Relaxant,2015
1194949594,Neurosurgery,Oxycodone Hcl,16,16.0,212,409.09,12.0,Opioid,2015
1194949594,Neurosurgery,Oxycodone Hcl/Acetaminophen,20,20.0,277,1403.48,17.0,Opioid,2015
1194976860,Orthopedic Surgery,Cyclobenzaprine Hcl,14,14.0,305,51.12,,Muscle Relaxant,2015
1194976860,Orthopedic Surgery,Gabapentin,51,57.6,1588,401.07,26.0,Gabapentinoid,2015
1194976860,Orthopedic Surgery,Hydrocodone/Acetaminophen,83,83.0,1141,1361.45,29.0,Opioid,2015
1194976860,Orthopedic Surgery,Meloxicam,21,23.0,690,89.25,,NSAID,2015
1194976860,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,86,86.0,1206,3308.97,42.0,Opioid,2015
1194976860,Orthopedic Surgery,Oxycodone Hcl,16,16.0,449,4098.34,,Opioid,2015
1194976860,Orthopedic Surgery,Tizanidine Hcl,14,16.0,416,240.8,,Muscle Relaxant,2015
1194976860,Orthopedic Surgery,Tramadol Hcl,66,66.7,1009,368.57,28.0,Opioid,2015
1194979427,Orthopedic Surgery,Cyclobenzaprine Hcl,24,24.0,720,246.79,16.0,Muscle Relaxant,2015
1194979427,Orthopedic Surgery,Meloxicam,99,111.0,3307,467.18,48.0,NSAID,2015
1194979427,Orthopedic Surgery,Oxycodone Hcl,14,14.0,278,331.01,,Opioid,2015
1194979427,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,23,23.0,251,682.58,15.0,Opioid,2015
1194979427,Orthopedic Surgery,Tizanidine Hcl,24,30.0,893,244.29,22.0,Muscle Relaxant,2015
1194979427,Orthopedic Surgery,Tramadol Hcl,45,47.0,730,279.99,,Opioid,2015
1194979435,Orthopedic Surgery,Gabapentin,16,22.0,660,188.32,,Gabapentinoid,2015
1194979435,Orthopedic Surgery,Hydrocodone/Acetaminophen,25,25.0,537,781.58,19.0,Opioid,2015
1194979435,Orthopedic Surgery,Oxycodone Hcl,11,11.0,282,279.65,,Opioid,2015
1205002607,Orthopedic Surgery,Gabapentin,46,53.5,1411,423.07,29.0,Gabapentinoid,2015
1205002607,Orthopedic Surgery,Hydrocodone/Acetaminophen,43,43.0,317,584.52,26.0,Opioid,2015
1205002607,Orthopedic Surgery,Oxycodone Hcl,20,20.0,186,335.11,,Opioid,2015
1205002607,Orthopedic Surgery,Tramadol Hcl,20,20.0,254,130.7,14.0,Opioid,2015
1205002748,Orthopedic Surgery,Acetaminophen With Codeine,13,13.0,87,106.6,,Opioid,2015
1205002748,Orthopedic Surgery,Cyclobenzaprine Hcl,47,47.0,1344,1092.98,34.0,Muscle Relaxant,2015
1205002748,Orthopedic Surgery,Gabapentin,134,154.4,4483,1069.38,59.0,Gabapentinoid,2015
1205002748,Orthopedic Surgery,Hydrocodone/Acetaminophen,178,178.0,1305,2020.9,104.0,Opioid,2015
1205002748,Orthopedic Surgery,Meloxicam,15,21.0,630,53.26,,NSAID,2015
1205002748,Orthopedic Surgery,Naproxen,64,71.5,2099,473.2,46.0,NSAID,2015
1205002748,Orthopedic Surgery,Tizanidine Hcl,24,24.0,543,618.45,18.0,Muscle Relaxant,2015
1205002748,Orthopedic Surgery,Tramadol Hcl,68,68.0,659,261.6,42.0,Opioid,2015
1205002748,Orthopedic Surgery,Diclofenac Sodium,31,31.0,465,1443.43,22.0,NSAID,2015
1205017605,Neurosurgery,Oxycodone Hcl,11,11.0,85,195.25,11.0,Opioid,2015
1205044005,Neurosurgery,Gabapentin,21,21.0,630,182.67,,Gabapentinoid,2015
1205044005,Neurosurgery,Hydrocodone/Acetaminophen,91,91.0,2416,2649.78,57.0,Opioid,2015
1205044005,Neurosurgery,Meloxicam,11,11.0,330,56.72,,NSAID,2015
1205044005,Neurosurgery,Methocarbamol,33,35.0,1004,468.51,22.0,Muscle Relaxant,2015
1205044005,Neurosurgery,Oxycodone Hcl/Acetaminophen,51,51.0,1337,3579.77,33.0,Opioid,2015
1205044005,Neurosurgery,Tizanidine Hcl,21,21.0,630,836.16,,Muscle Relaxant,2015
1205044005,Neurosurgery,Tramadol Hcl,20,20.0,512,130.54,11.0,Opioid,2015
1205077229,Orthopedic Surgery,Gabapentin,76,89.0,2640,970.66,45.0,Gabapentinoid,2015
1205077229,Orthopedic Surgery,Meloxicam,21,21.0,620,71.72,16.0,NSAID,2015
1205077229,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,12,12.0,199,239.75,,Opioid,2015
1205077229,Orthopedic Surgery,Tramadol Hcl,22,22.0,456,159.27,,Opioid,2015
1205080892,Neurosurgery,Gabapentin,44,48.6,1436,527.38,23.0,Gabapentinoid,2015
1205080892,Neurosurgery,Hydrocodone/Acetaminophen,14,14.0,122,276.36,12.0,Opioid,2015
1205243557,Orthopedic Surgery,Hydrocodone/Acetaminophen,30,30.0,399,833.86,29.0,Opioid,2015
1205803814,Neurosurgery,Baclofen,19,19.0,466,216.98,,Muscle Relaxant,2015
1205803814,Neurosurgery,Cyclobenzaprine Hcl,44,44.0,921,555.1,21.0,Muscle Relaxant,2015
1205803814,Neurosurgery,Gabapentin,93,97.5,2895,1318.2,22.0,Gabapentinoid,2015
1205803814,Neurosurgery,Hydrocodone/Acetaminophen,136,136.0,941,2146.29,72.0,Opioid,2015
1205803814,Neurosurgery,Meloxicam,14,14.0,369,41.16,,NSAID,2015
1205803814,Neurosurgery,Oxycodone Hcl/Acetaminophen,82,82.0,536,1812.66,51.0,Opioid,2015
1205803814,Neurosurgery,Tramadol Hcl,18,18.0,173,148.32,17.0,Opioid,2015
1205806692,Neurosurgery,Celecoxib,16,16.0,465,1836.45,,NSAID,2015
1205806692,Neurosurgery,Diclofenac Sodium,229,253.0,7575,3059.23,89.0,NSAID,2015
1205806692,Neurosurgery,Hydrocodone/Acetaminophen,142,142.0,1055,1691.55,50.0,Opioid,2015
1205806692,Neurosurgery,Piroxicam,42,44.0,1320,2374.99,,NSAID,2015
1205806692,Neurosurgery,Tramadol Hcl,21,21.0,147,73.42,15.0,Opioid,2015
1205806783,Orthopedic Surgery,Hydrocodone/Acetaminophen,20,20.0,295,296.7,16.0,Opioid,2015
1205806783,Orthopedic Surgery,Meloxicam,43,53.0,1590,283.08,15.0,NSAID,2015
1205806783,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,51,51.0,450,725.03,34.0,Opioid,2015
1205810371,Neurosurgery,Hydrocodone/Acetaminophen,48,48.0,714,1189.57,33.0,Opioid,2015
1205810371,Neurosurgery,Oxycodone Hcl/Acetaminophen,13,13.0,190,622.69,,Opioid,2015
1205811916,Neurosurgery,Gabapentin,56,76.0,2280,1140.92,23.0,Gabapentinoid,2015
1205811916,Neurosurgery,Hydrocodone/Acetaminophen,48,48.0,1153,1252.95,32.0,Opioid,2015
1205811916,Neurosurgery,Methocarbamol,21,21.0,623,201.7,,Muscle Relaxant,2015
1205811916,Neurosurgery,Naproxen,15,17.0,510,129.94,,NSAID,2015
1205811916,Neurosurgery,Oxycodone Hcl/Acetaminophen,11,11.0,215,789.77,,Opioid,2015
1205811916,Neurosurgery,Tizanidine Hcl,39,49.0,1425,1498.44,18.0,Muscle Relaxant,2015
1205811916,Neurosurgery,Tramadol Hcl,16,16.0,320,75.25,,Opioid,2015
1205816998,Neurosurgery,Hydrocodone/Acetaminophen,14,14.0,136,266.3,13.0,Opioid,2015
1205822103,Neurosurgery,Cyclobenzaprine Hcl,14,14.0,185,138.26,11.0,Muscle Relaxant,2015
1205822103,Neurosurgery,Gabapentin,13,17.0,510,178.09,,Gabapentinoid,2015
1205822103,Neurosurgery,Hydrocodone/Acetaminophen,46,46.0,439,755.04,34.0,Opioid,2015
1205822103,Neurosurgery,Hydromorphone Hcl,14,14.0,88,144.01,,Opioid,2015
1205822103,Neurosurgery,Naproxen,60,60.0,1780,387.25,48.0,NSAID,2015
1205822103,Neurosurgery,Oxycodone Hcl,15,15.0,127,238.84,,Opioid,2015
1205822103,Neurosurgery,Oxycodone Hcl/Acetaminophen,76,76.0,676,1362.71,53.0,Opioid,2015
1205822103,Neurosurgery,Tramadol Hcl,17,17.0,282,81.64,13.0,Opioid,2015
1205823382,Orthopedic Surgery,Gabapentin,56,62.0,1780,760.65,19.0,Gabapentinoid,2015
1205823382,Orthopedic Surgery,Hydrocodone/Acetaminophen,41,41.0,385,716.52,28.0,Opioid,2015
1205823382,Orthopedic Surgery,Tramadol Hcl,42,42.0,457,270.86,30.0,Opioid,2015
1205825338,Neurosurgery,Carisoprodol,36,36.0,850,493.11,19.0,Muscle Relaxant,2015
1205825338,Neurosurgery,Gabapentin,96,114.1,3364,1447.4,32.0,Gabapentinoid,2015
1205825338,Neurosurgery,Hydrocodone/Acetaminophen,405,405.3,5952,12890.65,160.0,Opioid,2015
1205825338,Neurosurgery,Pregabalin,17,25.0,750,7063.46,,Gabapentinoid,2015
1205825338,Neurosurgery,Meloxicam,28,33.0,958,136.38,15.0,NSAID,2015
1205825338,Neurosurgery,Methadone Hcl,12,12.0,345,327.0,,Opioid,2015
1205825338,Neurosurgery,Oxycodone Hcl,17,17.0,393,900.57,,Opioid,2015
1205825338,Neurosurgery,Oxycodone Hcl/Acetaminophen,191,195.7,3460,15862.77,66.0,Opioid,2015
1205825338,Neurosurgery,Tizanidine Hcl,21,21.0,374,313.49,,Muscle Relaxant,2015
1205825338,Neurosurgery,Tramadol Hcl,54,60.0,826,400.71,25.0,Opioid,2015
1205825338,Neurosurgery,Diclofenac Sodium,14,14.0,120,658.39,,NSAID,2015
1205825932,Neurosurgery,Gabapentin,12,14.0,412,214.52,,Gabapentinoid,2015
1205825932,Neurosurgery,Oxycodone Hcl/Acetaminophen,24,24.0,253,603.22,20.0,Opioid,2015
1205826955,Neurosurgery,Acetaminophen With Codeine,12,12.0,88,85.69,,Opioid,2015
1205826955,Neurosurgery,Gabapentin,26,26.0,770,259.39,,Gabapentinoid,2015
1205826955,Neurosurgery,Hydrocodone/Acetaminophen,56,56.0,401,662.51,36.0,Opioid,2015
1205826955,Neurosurgery,Meloxicam,24,30.0,900,126.31,,NSAID,2015
1205826955,Neurosurgery,Oxycodone Hcl/Acetaminophen,26,26.0,196,616.34,,Opioid,2015
1205826955,Neurosurgery,Tizanidine Hcl,88,88.0,891,1019.1,32.0,Muscle Relaxant,2015
1205826955,Neurosurgery,Tramadol Hcl,60,60.0,556,149.79,15.0,Opioid,2015
1205828886,Orthopedic Surgery,Celecoxib,23,40.0,1200,4511.43,13.0,NSAID,2015
1205828886,Orthopedic Surgery,Cyclobenzaprine Hcl,19,19.0,315,196.13,14.0,Muscle Relaxant,2015
1205828886,Orthopedic Surgery,Gabapentin,57,65.6,1958,420.73,30.0,Gabapentinoid,2015
1205828886,Orthopedic Surgery,Hydrocodone/Acetaminophen,54,54.0,833,716.0,42.0,Opioid,2015
1205828886,Orthopedic Surgery,Meloxicam,17,21.0,630,78.99,16.0,NSAID,2015
1205828886,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,16,16.0,180,298.85,,Opioid,2015
1205828886,Orthopedic Surgery,Tramadol Hcl,90,95.2,1705,410.05,61.0,Opioid,2015
1205829819,Neurosurgery,Gabapentin,11,11.0,330,120.39,,Gabapentinoid,2015
1205829819,Neurosurgery,Hydrocodone/Acetaminophen,28,28.0,157,274.48,18.0,Opioid,2015
1205829819,Neurosurgery,Methocarbamol,11,11.0,94,87.5,,Muscle Relaxant,2015
1205829819,Neurosurgery,Sulindac,67,70.0,2100,1047.77,58.0,NSAID,2015
1205830221,Neurosurgery,Hydrocodone/Acetaminophen,31,31.0,392,395.2,28.0,Opioid,2015
1205830221,Neurosurgery,Tramadol Hcl,19,19.0,194,83.85,15.0,Opioid,2015
1205838406,Orthopedic Surgery,Hydrocodone/Acetaminophen,18,18.0,107,225.35,15.0,Opioid,2015
1205838406,Orthopedic Surgery,Nabumetone,14,14.0,382,181.01,,NSAID,2015
1205838406,Orthopedic Surgery,Oxycodone Hcl,14,14.0,97,166.49,12.0,Opioid,2015
1205838406,Orthopedic Surgery,Tramadol Hcl,23,23.0,147,100.42,18.0,Opioid,2015
1205846680,Orthopedic Surgery,Acetaminophen With Codeine,11,11.0,111,104.15,,Opioid,2015
1205846680,Orthopedic Surgery,Gabapentin,18,20.5,615,173.92,,Gabapentinoid,2015
1205846680,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,32,32.3,424,1396.47,16.0,Opioid,2015
