Prscrbr_NPI,Prscrbr_Type,Gnrc_Name,Brnd_Name,Drug_Category,Tot_Clms,Tot_30day_Fills,Tot_Day_Suply,Tot_Drug_Cst,Tot_Benes,Year
1912092800,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,57,57.0,852,695.51,28.0,2021
1912092800,Neurosurgery,Pregabalin,Pregabalin,Gabapentinoid,34,34.0,1020,1388.88,,2021
1912092800,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,70,70.0,953,670.05,26.0,2021
1912115718,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,11,11.0,210,126.61,,2021
1912115718,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,94,146.1,4360,2255.08,38.0,2021
1912115718,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,79,79.0,875,1483.9,51.0,2021
1912115718,Neurosurgery,Meloxicam,Meloxicam,NSAID,27,61.0,1830,289.12,13.0,2021
1912115718,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,54,55.0,664,658.18,24.0,2021
1912115718,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,47,47.0,468,1034.13,29.0,2021
1912115718,Neurosurgery,Pregabalin,Pregabalin,Gabapentinoid,29,51.0,1530,1990.55,,2021
1912115718,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,34,44.0,810,589.59,13.0,2021
1912115718,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,16,16.0,235,91.37,,2021
1912133570,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,33,33.0,300,182.34,29.0,2021
1912133570,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,35,35.0,512,426.79,21.0,2021
1912133570,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,65,65.0,485,683.71,65.0,2021
1912235888,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,32,32.0,426,331.61,28.0,2021
1912235888,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,56,65.0,1842,703.42,30.0,2021
1912235888,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,23,23.0,185,204.08,17.0,2021
1912235888,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,17,17.0,245,136.72,15.0,2021
1912235888,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,58,58.0,489,388.72,43.0,2021
1912235888,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,17,17.0,144,212.13,11.0,2021
1912905175,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,67,92.5,2739,1274.98,32.0,2021
1912905175,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,170,170.0,1360,1816.66,71.0,2021
1912905175,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,244,244.0,1840,2931.55,69.0,2021
1912905175,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,92,98.0,2395,1139.78,50.0,2021
1912905175,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,18,18.0,127,52.01,14.0,2021
1912915711,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,22,22.0,608,664.34,,2021
1912935115,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,15,15.3,459,111.02,,2021
1912956293,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,19,19.0,276,207.45,16.0,2021
1912956293,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,23,23.0,193,353.58,18.0,2021
1912956293,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,88,88.0,842,1021.57,49.0,2021
1912964008,Neurosurgery,Acetaminophen With Codeine,Acetaminophen-Codeine,Opioid,11,11.0,75,91.78,,2021
1912964008,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,71,71.0,1530,500.68,35.0,2021
1912964008,Neurosurgery,Nabumetone,Nabumetone,NSAID,39,43.0,1275,582.97,27.0,2021
1912964008,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,55,55.0,586,336.67,38.0,2021
1912964008,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,58,58.0,456,161.61,41.0,2021
1922029925,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,27,27.0,132,70.78,20.0,2021
1922029925,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,36,36.0,127,132.72,35.0,2021
1922050566,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,18,22.0,660,222.98,,2021
1922054998,Neurosurgery,Baclofen,Baclofen,Muscle Relaxant,17,17.0,465,392.35,,2021
1922054998,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,73,73.0,785,460.07,44.0,2021
1922054998,Neurosurgery,Diclofenac Sodium,Diclofenac Sodium,NSAID,25,30.0,598,369.43,12.0,2021
1922054998,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,109,137.2,4087,2386.3,31.0,2021
1922054998,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,74,74.0,529,782.02,61.0,2021
1922054998,Neurosurgery,Naproxen,Naproxen,NSAID,309,338.0,10098,3979.08,102.0,2021
1922054998,Neurosurgery,Pregabalin,Pregabalin,Gabapentinoid,11,11.0,330,339.91,,2021
1922054998,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,30,30.0,452,178.47,18.0,2021
1922054998,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,62,62.0,432,392.52,33.0,2021
1922091339,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,31,31.0,154,216.12,28.0,2021
1922091339,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,15,15.0,78,110.13,14.0,2021
1922099084,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,33,33.0,899,260.27,11.0,2021
1922099084,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,39,39.0,296,488.08,23.0,2021
1922113869,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,129,139.1,4149,1987.1,39.0,2021
1922113869,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,53,53.0,636,718.28,34.0,2021
1922113869,Neurosurgery,Meloxicam,Meloxicam,NSAID,20,20.0,274,35.8,16.0,2021
1922113869,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,41,41.0,880,375.66,14.0,2021
1922113869,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,45,45.0,866,1581.15,16.0,2021
1922113869,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,50,50.0,768,1123.67,19.0,2021
1922113869,Neurosurgery,Pregabalin,Pregabalin,Gabapentinoid,22,22.3,670,1219.45,,2021
1922113869,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,25,25.0,501,344.28,,2021
1922157486,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,37,39.0,1002,234.17,27.0,2021
1922157486,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,21,21.0,173,226.09,19.0,2021
1922157486,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,27,27.0,502,182.1,15.0,2021
1922235498,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,17,17.0,170,80.48,14.0,2021
1922235498,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,28,28.0,840,348.81,14.0,2021
1922235498,Neurosurgery,Meloxicam,Meloxicam,NSAID,16,18.0,526,96.96,,2021
1922235498,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,20,20.0,131,232.17,14.0,2021
1922235498,Neurosurgery,Pregabalin,Pregabalin,Gabapentinoid,16,16.0,463,475.38,,2021
1922243682,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,105,105.0,1113,1251.32,80.0,2021
1922243682,Neurosurgery,Meloxicam,Meloxicam,NSAID,31,33.0,990,158.06,14.0,2021
1922243682,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,42,42.0,644,409.23,28.0,2021
1922243682,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,16,16.0,201,309.38,16.0,2021
1922243682,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,27,27.0,433,404.09,16.0,2021
1922243682,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,13,13.0,183,53.98,12.0,2021
1922272830,Neurosurgery,Celecoxib,Celecoxib,NSAID,162,202.0,6045,11072.71,89.0,2021
1922272830,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,101,104.0,3055,798.25,53.0,2021
1922272830,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,57,69.0,2070,854.63,28.0,2021
1922272830,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,159,159.0,1997,2203.15,77.0,2021
1922272830,Neurosurgery,Meloxicam,Meloxicam,NSAID,78,96.0,2880,467.84,33.0,2021
1922272830,Neurosurgery,Nabumetone,Nabumetone,NSAID,20,20.0,580,364.88,14.0,2021
1922272830,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,18,18.0,510,297.99,12.0,2021
1922272830,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,51,51.0,512,256.54,34.0,2021
1922286517,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,26,26.0,427,378.21,20.0,2021
1922286517,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,261,345.0,10296,1926.73,92.0,2021
1922286517,Neurosurgery,Ibuprofen,Ibuprofen,NSAID,12,12.0,360,141.27,,2021
1922286517,Neurosurgery,Naproxen,Naproxen,NSAID,36,38.0,1140,296.53,15.0,2021
1922369750,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,15,17.0,494,172.73,,2021
1922369750,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,16,16.0,480,129.61,,2021
1922369750,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,62,62.0,751,721.35,45.0,2021
1922369750,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,15,15.0,175,181.72,,2021
1922369750,Neurosurgery,Pregabalin,Pregabalin,Gabapentinoid,12,12.0,360,681.83,,2021
1932100112,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,26,28.3,848,237.1,13.0,2021
1932100112,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,43,43.0,355,468.85,34.0,2021
1932100112,Neurosurgery,Naproxen,Naproxen,NSAID,33,33.0,990,272.26,12.0,2021
1932100112,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,156,156.0,1556,2362.5,111.0,2021
1932100112,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,85,85.0,716,585.77,43.0,2021
1932100112,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,33,33.0,269,141.27,16.0,2021
1932101433,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,13,13.0,390,87.39,,2021
1932101433,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,16,16.0,138,180.44,11.0,2021
1932111986,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,15,21.0,630,165.83,,2021
1932123940,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,12,12.0,212,199.14,11.0,2021
1932123940,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,11,11.0,249,184.65,11.0,2021
1932123940,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,19,19.0,116,131.07,19.0,2021
1932123940,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,13,13.0,105,53.47,13.0,2021
1932137650,Neurosurgery,Baclofen,Baclofen,Muscle Relaxant,17,17.0,470,328.51,,2021
1932137650,Neurosurgery,Celecoxib,Celecoxib,NSAID,11,18.0,540,955.31,,2021
1932137650,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,40,41.8,1004,252.58,20.0,2021
1932137650,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,51,75.6,2268,507.27,19.0,2021
1932137650,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,278,278.1,5712,5945.47,124.0,2021
1932137650,Neurosurgery,Ibuprofen,Ibuprofen,NSAID,17,17.8,514,214.59,,2021
1932137650,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,12,15.7,424,207.92,,2021
1932137650,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,17,17.0,365,455.69,12.0,2021
1932137650,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,21,25.1,700,556.0,,2021
1932137650,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,46,46.0,620,202.95,23.0,2021
1932141827,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,12,14.0,408,90.52,,2021
1932141827,Neurosurgery,Meloxicam,Meloxicam,NSAID,13,21.0,630,127.31,,2021
1932149408,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,11,11.0,82,192.87,,2021
1932149408,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,60,60.0,559,1495.53,40.0,2021
1932149408,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,61,61.0,1540,1114.64,41.0,2021
1932165180,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,59,73.0,1507,506.18,32.0,2021
1932165180,Neurosurgery,Methadone Hcl,Methadone Hcl,Opioid,12,12.0,360,1785.96,,2021
1932165180,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,37,37.0,492,349.38,23.0,2021
1932165180,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,14,14.0,369,376.89,,2021
1932165180,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,12,12.3,226,93.42,,2021
1932166485,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,14,23.0,690,245.52,,2021
1932168986,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,12,12.0,160,77.6,,2021
1932168986,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,39,47.0,1410,428.15,22.0,2021
1932168986,Neurosurgery,Meloxicam,Meloxicam,NSAID,32,44.0,1320,137.93,14.0,2021
1932168986,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,26,26.0,137,214.29,25.0,2021
1932168986,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,17,17.0,148,75.4,16.0,2021
1932174372,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,63,98.0,2889,854.56,27.0,2021
1932174372,Neurosurgery,Meloxicam,Meloxicam,NSAID,14,16.0,480,35.64,,2021
1932183332,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,17,17.0,510,325.86,,2021
1932195427,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,107,107.0,845,1437.18,69.0,2021
1932195427,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,49,49.0,659,388.05,33.0,2021
1932195427,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,18,18.0,154,244.55,11.0,2021
1932195427,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,34,34.0,268,418.23,21.0,2021
1932195427,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,33,33.0,260,107.53,26.0,2021
1932196128,Neurosurgery,Celecoxib,Celecoxib,NSAID,12,19.0,570,613.61,,2021
1932196128,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,81,82.0,1721,1664.71,37.0,2021
1932196128,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,35,56.5,1620,327.57,24.0,2021
1932196128,Neurosurgery,Meloxicam,Meloxicam,NSAID,12,15.0,430,38.12,,2021
1932196128,Neurosurgery,Naproxen,Naproxen,NSAID,17,17.7,507,182.85,,2021
1932196128,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,107,107.0,890,702.85,60.0,2021
1932196128,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,17,17.0,189,114.39,12.0,2021
1932196128,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,48,48.0,485,102.43,27.0,2021
1932215308,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,11,11.0,140,88.36,,2021
1932215308,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,26,26.0,138,185.74,25.0,2021
1932241742,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,11,11.0,186,116.89,,2021
1932241742,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,13,13.0,370,69.53,,2021
1932241742,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,15,15.0,99,111.16,11.0,2021
1932241742,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,25,25.0,182,333.46,17.0,2021
1932279163,Neurosurgery,Acetaminophen With Codeine,Acetaminophen-Codeine,Opioid,136,136.0,2975,3850.37,48.0,2021
1932279163,Neurosurgery,Baclofen,Baclofen,Muscle Relaxant,29,29.0,855,770.21,,2021
1932279163,Neurosurgery,Butorphanol Tartrate,Butorphanol Tartrate,Opioid,27,27.0,678,4464.88,,2021
1932279163,Neurosurgery,Carisoprodol,Carisoprodol,Muscle Relaxant,28,28.0,840,797.84,,2021
1932279163,Neurosurgery,Celecoxib,Celecoxib,NSAID,19,19.0,570,1068.88,,2021
1932279163,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,191,195.0,5850,3690.75,62.0,2021
1932279163,Neurosurgery,Diclofenac Sodium,Diclofenac Sodium,NSAID,31,33.0,921,1930.28,16.0,2021
1932279163,Neurosurgery,Fentanyl,Fentanyl,Opioid,82,82.0,2375,6613.53,11.0,2021
1932279163,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,207,267.9,7935,5186.4,74.0,2021
1932279163,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,1375,1377.0,36280,35680.4,225.0,2021
1932279163,Neurosurgery,Hydromorphone Hcl,Hydromorphone Hcl,Opioid,30,30.0,570,964.83,,2021
1932279163,Neurosurgery,Ibuprofen,Ibuprofen,NSAID,27,27.0,810,233.85,13.0,2021
1932279163,Neurosurgery,Pregabalin,Lyrica,Gabapentinoid,13,13.0,390,9796.07,,2021
1932279163,Neurosurgery,Meloxicam,Meloxicam,NSAID,23,27.0,810,101.37,,2021
1932279163,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,117,123.0,3630,2199.87,53.0,2021
1932279163,Neurosurgery,Morphine Sulfate,Morphine Sulfate Er,Opioid,170,170.0,5100,4037.98,19.0,2021
1932279163,Neurosurgery,Nabumetone,Nabumetone,NSAID,150,182.0,5460,6665.82,72.0,2021
1932279163,Neurosurgery,Naproxen,Naproxen,NSAID,12,12.0,360,39.33,,2021
1932279163,Neurosurgery,Tapentadol Hcl,Nucynta,Opioid,16,16.0,442,11649.47,,2021
1932279163,Neurosurgery,Tapentadol Hcl,Nucynta Er,Opioid,50,50.0,1496,39920.52,,2021
1932279163,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,420,420.0,10468,8197.56,52.0,2021
1932279163,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,1025,1025.0,26896,33640.56,155.0,2021
1932279163,Neurosurgery,Oxycodone Hcl,Oxycontin,Opioid,12,12.0,360,5782.81,,2021
1932279163,Neurosurgery,Pregabalin,Pregabalin,Gabapentinoid,209,218.0,6530,9608.16,40.0,2021
1932279163,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,189,205.0,6140,3597.53,57.0,2021
1932279163,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,551,551.0,13073,5365.15,192.0,2021
1932279163,Neurosurgery,Tramadol Hcl,Tramadol Hcl Er,Opioid,26,26.0,780,2115.49,,2021
1932279163,Neurosurgery,Oxycodone Myristate,Xtampza Er,Opioid,20,20.0,558,11253.23,,2021
1932301678,Neurosurgery,Baclofen,Baclofen,Muscle Relaxant,13,27.0,810,286.93,,2021
1932301678,Neurosurgery,Diclofenac Sodium,Diclofenac Sodium,NSAID,25,41.0,1230,732.86,,2021
1932301678,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,147,161.0,4800,1774.67,36.0,2021
1932301678,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,11,11.0,73,98.75,,2021
1932301678,Neurosurgery,Meloxicam,Meloxicam,NSAID,13,15.0,450,19.46,,2021
1932301678,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,12,18.0,540,71.39,,2021
1932301678,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,11,11.0,320,264.07,,2021
1932303526,Neurosurgery,Baclofen,Baclofen,Muscle Relaxant,13,13.0,140,658.96,,2021
1932303526,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,49,49.0,1210,582.0,26.0,2021
1932303526,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,20,20.5,585,428.8,14.0,2021
1932303526,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,101,101.0,691,1326.68,41.0,2021
1932303526,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,39,39.0,615,493.38,,2021
1932303526,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,53,53.0,376,484.42,21.0,2021
1932303526,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,28,28.0,197,348.64,,2021
1932303526,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,14,14.0,147,47.53,,2021
1932361680,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,46,55.5,1585,898.15,24.0,2021
1932361680,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,16,16.0,186,223.0,13.0,2021
1932361680,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,11,11.0,142,71.08,11.0,2021
1932361680,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,24,24.0,319,555.99,20.0,2021
1932363843,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,15,15.0,297,68.18,13.0,2021
1932363843,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,29,33.0,972,314.26,,2021
1932363843,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,38,38.0,405,368.83,12.0,2021
1932363843,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,16,16.0,140,88.24,14.0,2021
1932373453,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,11,11.0,102,49.62,,2021
1932373453,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,12,12.0,122,33.4,,2021
1932384930,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,11,11.0,330,136.61,,2021
1932384930,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,16,19.1,556,159.35,,2021
1932384930,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,38,38.0,603,483.0,30.0,2021
1932384930,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,25,25.0,395,365.94,18.0,2021
1932384930,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,42,42.0,726,1075.95,30.0,2021
1932384930,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,12,14.0,420,155.97,,2021
1932465689,Neurosurgery,Celecoxib,Celecoxib,NSAID,12,12.0,217,302.89,,2021
1932465689,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,31,35.3,1050,698.59,20.0,2021
1932465689,Neurosurgery,Pregabalin,Pregabalin,Gabapentinoid,11,11.0,330,449.63,,2021
1932494994,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,73,117.2,3446,983.06,28.0,2021
1942201470,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,11,11.0,172,149.18,,2021
1942201470,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,13,13.0,390,140.85,,2021
1942201470,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,32,32.0,281,567.91,27.0,2021
1942203195,Neurosurgery,Baclofen,Baclofen,Muscle Relaxant,18,18.0,510,462.94,,2021
1942203195,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,60,66.0,1920,1065.48,15.0,2021
1942203195,Neurosurgery,Hydromorphone Hcl,Hydromorphone Hcl,Opioid,16,16.0,170,139.95,,2021
1942203195,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,93,93.0,549,1016.25,15.0,2021
1942203195,Neurosurgery,Oxycodone Hcl,Oxycontin,Opioid,12,12.0,114,1997.18,,2021
1942203195,Neurosurgery,Pregabalin,Pregabalin,Gabapentinoid,57,57.0,1627,3429.57,12.0,2021
1942203195,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,41,41.0,284,210.17,17.0,2021
1942203195,Neurosurgery,Tramadol Hcl/Acetaminophen,Tramadol Hcl-Acetaminophen,Opioid,12,12.0,70,94.79,,2021
1942207956,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,28,44.0,1320,250.62,11.0,2021
1942207956,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,12,12.0,77,103.74,12.0,2021
1942207956,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,48,48.0,564,295.18,32.0,2021
1942207956,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,22,22.0,154,51.64,14.0,2021
1942231501,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,50,50.0,1500,689.02,15.0,2021
